row_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,competitor_analysis_image_r2_urls,supernova_rewrite_image_r2_urls,page_rank
220,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07200835636104790017,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07200835636104790017?region=IN,YouTubeVideo,2026-03-27,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,220
221,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07200835636104790017,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07200835636104790017?region=IN,YouTubeVideo,2026-03-27,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,221
222,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07200835636104790017,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07200835636104790017?region=IN,YouTubeVideo,2026-03-27,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,222
223,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07200835636104790017,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07200835636104790017?region=IN,YouTubeVideo,2026-03-27,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,223
224,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07215400557400293377,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07215400557400293377?region=IN,YouTubeVideo,2025-06-16,"2586,2050,2356",0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,224
225,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07215400557400293377,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07215400557400293377?region=IN,YouTubeVideo,2025-06-16,"2586,2050,2356",1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,225
226,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07215400557400293377,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07215400557400293377?region=IN,YouTubeVideo,2025-06-16,"2586,2050,2356",2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,226
227,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07215400557400293377,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07215400557400293377?region=IN,YouTubeVideo,2025-06-16,"2586,2050,2356",3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,227
228,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07301036192328318977,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07301036192328318977?region=IN,YouTubeVideo,2026-05-15,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,228
229,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07301036192328318977,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07301036192328318977?region=IN,YouTubeVideo,2026-05-15,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,229
230,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07301036192328318977,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07301036192328318977?region=IN,YouTubeVideo,2026-05-15,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,230
231,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07301036192328318977,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07301036192328318977?region=IN,YouTubeVideo,2026-05-15,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,231
232,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07549967987088818177,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07549967987088818177?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,232
236,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07607579931073052673,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07607579931073052673?region=IN,YouTubeVideo,2026-06-15,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,236
237,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07607579931073052673,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07607579931073052673?region=IN,YouTubeVideo,2026-06-15,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,237
238,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07607579931073052673,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07607579931073052673?region=IN,YouTubeVideo,2026-06-15,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,238
239,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07607579931073052673,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07607579931073052673?region=IN,YouTubeVideo,2026-06-15,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,239
240,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07649973903984427009,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07649973903984427009?region=IN,YouTubeVideo,2026-06-14,2356,0,3,Improve Pronunciation,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,240
241,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07649973903984427009,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07649973903984427009?region=IN,YouTubeVideo,2026-06-14,2356,1,3,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,241
242,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07649973903984427009,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07649973903984427009?region=IN,YouTubeVideo,2026-06-14,2356,2,3,Improve Pronunciation,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,242
243,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07806690079430148097,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07806690079430148097?region=IN,YouTubeVideo,2026-03-20,"2356,2050,2586,2524",0,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,243
244,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07806690079430148097,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07806690079430148097?region=IN,YouTubeVideo,2026-03-20,"2356,2050,2586,2524",1,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,244
245,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07806690079430148097,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07806690079430148097?region=IN,YouTubeVideo,2026-03-20,"2356,2050,2586,2524",2,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,245
246,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07806690079430148097,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07806690079430148097?region=IN,YouTubeVideo,2026-03-20,"2356,2050,2586,2524",3,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,246
247,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07806690079430148097,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07806690079430148097?region=IN,YouTubeVideo,2026-03-20,"2356,2050,2586,2524",4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,247
248,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07912052533508440065,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07912052533508440065?region=IN,YouTubeVideo,2026-05-15,2356,0,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,248
249,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07912052533508440065,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07912052533508440065?region=IN,YouTubeVideo,2026-05-15,2356,1,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,249
250,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07912052533508440065,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07912052533508440065?region=IN,YouTubeVideo,2026-05-15,2356,2,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,250
251,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07912052533508440065,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07912052533508440065?region=IN,YouTubeVideo,2026-05-15,2356,3,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,251
252,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07912052533508440065,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07912052533508440065?region=IN,YouTubeVideo,2026-05-15,2356,4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,252
253,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07970046343034961921,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07970046343034961921?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,253
254,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07970046343034961921,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07970046343034961921?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,254
255,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07970046343034961921,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07970046343034961921?region=IN,YouTubeVideo,2026-06-14,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,255
256,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07970046343034961921,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07970046343034961921?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,256
257,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07982494395209351169,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07982494395209351169?region=IN,YouTubeVideo,2025-09-29,2356,0,4,Spoken English Fear Remover,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,257
258,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07982494395209351169,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07982494395209351169?region=IN,YouTubeVideo,2025-09-29,2356,1,4,"Spoken English Fear Remover | Stop theoretical English Learning. Start Practical approach, MySivi AI will help you",CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,258
259,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07982494395209351169,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07982494395209351169?region=IN,YouTubeVideo,2025-09-29,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,259
260,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR07982494395209351169,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR07982494395209351169?region=IN,YouTubeVideo,2025-09-29,2356,3,4,Spoken English Fear?,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,260
261,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08014230698833477633,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08014230698833477633?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,261
262,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08014230698833477633,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08014230698833477633?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,262
263,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08014230698833477633,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08014230698833477633?region=IN,YouTubeVideo,2026-06-14,2356,2,4,Boost your work English with real talk. Start learning with our app today.,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,263
265,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08023856235939889153,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08023856235939889153?region=IN,YouTubeVideo,2026-06-15,2356,0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,265
266,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08023856235939889153,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08023856235939889153?region=IN,YouTubeVideo,2026-06-15,2356,1,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,266
267,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08023856235939889153,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08023856235939889153?region=IN,YouTubeVideo,2026-06-15,2356,2,4,AI വഴി ഇംഗ്ലീഷ് പഠിക്കാം,ഡൗണ്\u200dലോഡുകൾ,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,267
268,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08023856235939889153,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08023856235939889153?region=IN,YouTubeVideo,2026-06-15,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,268
269,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08023856235939889153,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08023856235939889153?region=IN,YouTubeVideo,2026-06-01,2356,4,5,,,,,,,,,,,,,,2026-06-01,html5-banner-no-mp4,,2026-06-01,2026-06-01,,,,,
269,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08321099240185004033,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08321099240185004033?region=IN,YouTubeVideo,2025-09-16,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,269
270,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08321099240185004033,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08321099240185004033?region=IN,YouTubeVideo,2025-09-16,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,270
271,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08321099240185004033,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08321099240185004033?region=IN,YouTubeVideo,2025-09-16,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,271
272,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08321099240185004033,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08321099240185004033?region=IN,YouTubeVideo,2025-09-16,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,272
273,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08354442986859266049,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08354442986859266049?region=IN,YouTubeVideo,2026-04-21,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,273
274,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08354442986859266049,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08354442986859266049?region=IN,YouTubeVideo,2026-04-21,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,274
275,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08354442986859266049,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08354442986859266049?region=IN,YouTubeVideo,2026-04-21,2356,2,4,ഇന്\u200dസ്റ്റാള്\u200d ചെയ്യുക,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,275
276,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR08354442986859266049,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR08354442986859266049?region=IN,YouTubeVideo,2026-04-21,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,276
